record_index,drug_name,model_id,canonical_smiles,ic50_original,ic50_transformed,split
58370,JQ1,ACH-001638,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,1.38195752,0.5344940579833605,train
58371,Fedratinib,ACH-001385,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,2.50179325,0.5622206383879423,train
58372,Etoposide,ACH-000655,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,0.91116634,0.5227634117345941,train
58373,Doramapimod,ACH-000937,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,4.5163665,0.6110282916144476,train
58374,Talazoparib,ACH-000873,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,0.77319701,0.5193203009377677,train
58375,Camptothecin,ACH-000315,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-2.8432146,0.4293946325326875,train
58376,XMD11-85h,ACH-001384,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,4.67017102,0.6146775018853623,train
58377,AKT inhibitor VIII,ACH-000751,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,-0.20430644,0.49489251665883266,train
58378,XAV939,ACH-000396,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,3.24034854,0.5803072610305331,train
58379,Phenformin,ACH-000667,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,6.21536192,0.6505678507854277,train
58380,Pictilisib,ACH-000008,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,-0.48341368,0.48791701095755885,train
58381,PLX-4720,ACH-000749,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F,4.27412858,0.605255713891588,train
58382,Serdemetan,ACH-000111,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,2.76826863,0.5687681160690887,train
58383,Amuvatinib,ACH-000546,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,2.21182763,0.5550713577029486,train
58384,Daporinad,ACH-000323,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,-5.64534222,0.36249897873675846,train
58385,CCT-018159,ACH-000969,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C,1.59097103,0.5396905907311742,train
58386,AZD6482,ACH-000706,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1.43242041,0.5357494047782894,train
58387,Temsirolimus,ACH-000327,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,-0.23324288,0.49416919233844,train
58388,Palbociclib,ACH-000365,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,2.62615043,0.5652790182908645,train
58389,XMD11-85h,ACH-000855,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,3.59876497,0.5890105371362823,train
58390,Vinblastine,ACH-001653,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-4.74069164,0.38365358037611,train
58391,Omipalisib,ACH-001334,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F,-0.00862616,0.49978434601337246,train
58392,Temozolomide,ACH-000376,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,5.31177071,0.6297576032235019,train
58393,BMS-536924,ACH-000386,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,0.81258894,0.5203035526861371,train
58394,Olaparib,ACH-000675,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,2.67228603,0.5664124049450154,train
58395,Elesclomol,ACH-000227,CN(C(=S)C1=CC=CC=C1)NC(=O)CC(=O)NN(C)C(=S)C2=CC=CC=C2,-2.88625186,0.428340477563383,train
58396,Thapsigargin,ACH-000644,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,-3.99607712,0.4014065949427535,train
58397,Axitinib,ACH-000360,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,3.34799362,0.5829266752670728,train
58398,HG-5-88-01,ACH-000429,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC(=C2Cl)N)NC3=C(C=C(C=C3)N4CCC(CC4)C(=O)N)OC,3.47075987,0.5859083342560935,train
58399,STF-62247,ACH-000880,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,4.54005725,0.6115912077803669,train
58400,QL-XI-92,ACH-000222,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC(=O)C=C)C(F)(F)F)NC(=O)C3=CC=NO3,5.66487225,0.6379522261918291,train
58401,Serdemetan,ACH-000271,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,1.85523958,0.5462484129879003,train
58402,STF-62247,ACH-001373,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,4.23337185,0.6042815325027414,train
58403,Vinblastine,ACH-000259,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-3.92700107,0.4030674742447553,train
58404,JQ1,ACH-000168,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,-1.09505138,0.4726510393437835,train
58405,TPCA-1,ACH-000078,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,1.17146417,0.529253157785555,train
58406,CI-1040,ACH-000678,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,2.79280886,0.5693699147516453,train
58407,OSU-03012,ACH-001626,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F,0.40081921,0.5100191389232694,train
58408,Tivozanib,ACH-000042,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl,0.24048181,0.5060117555287545,train
58409,NSC-87877,ACH-000159,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O,6.19431804,0.6500893102370162,train
58410,Navitoclax,ACH-001549,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,-2.41367285,0.43994943239853257,train
58411,GSK1070916,ACH-000981,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,-0.80487815,0.4798889022021578,train
58412,Refametinib,ACH-000605,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,4.45197338,0.6094967531514467,train
58413,Talazoparib,ACH-000258,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,3.482276,0.5861877106531201,train
58414,JNK Inhibitor VIII,ACH-000684,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.5610774,0.6120904187013922,train
58415,GSK650394,ACH-000481,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,2.58112873,0.5641723377329902,train
58416,Methotrexate,ACH-000559,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,1.25727305,0.5313904870914778,train
58417,DMOG,ACH-000968,COC(=O)CNC(=O)C(=O)OC,8.3508495,0.6974290409962111,train
58418,AZD7762,ACH-000527,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,-1.87392615,0.45328845982124033,train
58419,GSK650394,ACH-000396,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,1.50220782,0.5374847310758523,train
58420,Zibotentan,ACH-000819,CC1=CN=C(C(=N1)OC)NS(=O)(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4,4.94860528,0.6212507782287379,train
58421,Bexarotene,ACH-000361,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,2.66618512,0.5662625670005466,train
58422,PD173074,ACH-000346,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,1.7039632,0.5424963067011673,train
58423,CHIR-99021,ACH-001528,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,3.23967487,0.5802908536588152,train
58424,Mitomycin-C,ACH-000563,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,-2.14543332,0.4465689573624378,train
58425,Rucaparib,ACH-000886,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,4.39792142,0.6082095012316016,train
58426,AZD6482,ACH-000431,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,3.93854494,0.5972102448766786,train
58427,Amuvatinib,ACH-000770,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,2.50424844,0.5622810667103328,train
58428,Dactolisib,ACH-000973,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-3.06856192,0.4238822916342669,train
58429,BMS-536924,ACH-000099,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5,2.5260264,0.562816995286593,train
58430,Veliparib,ACH-000787,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,3.34822032,0.5829321868588963,train
58431,TAK-715,ACH-000264,CCC1=NC(=C(S1)C2=CC(=NC=C2)NC(=O)C3=CC=CC=C3)C4=CC=CC(=C4)C,5.09486891,0.6246861820400416,train
58432,OSI-930,ACH-000354,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,5.34731775,0.6305860455544642,train
58433,Vinorelbine,ACH-001650,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-5.0065598,0.37738652345117313,train
58434,NG-25,ACH-000149,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F,2.52193506,0.5627163236331721,train
58435,Temsirolimus,ACH-000394,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,-1.1797655,0.4705400243827123,train
58436,CAY10603,ACH-000483,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCCCCC(=O)NO,0.30992035,0.5077473886420033,train
58437,ZSTK474,ACH-000652,C1COCCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5,0.02585985,0.5006464958897231,train
58438,FMK,ACH-000586,CC1=CC=C(C=C1)C2=C(N(C3=NC=NC(=C23)N)CCCO)C(=O)CF,5.19075637,0.6269315939364964,train
58439,IPA-3,ACH-000075,C1=CC=C2C(=C1)C=CC(=C2SSC3=C(C=CC4=CC=CC=C43)O)O,5.08705591,0.6245029857958253,train
58440,Camptothecin,ACH-000348,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-5.13358569,0.37440652918171385,train
58441,ZG-10,ACH-000585,CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=CC(=N3)C4=CN=CC=C4,0.22610487,0.5056523809445509,train
58442,Ruxolitinib,ACH-000655,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,3.65060794,0.5902649551758128,train
58443,BX-912,ACH-000693,C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCC4=CN=CN4)Br,3.27267915,0.5810944703665402,train
58444,BX-912,ACH-000566,C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCC4=CN=CN4)Br,2.68727109,0.5667803854331156,train
58445,AR-42,ACH-000023,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,0.84005098,0.5209889329608195,train
58446,SB-505124,ACH-000288,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4,5.49922932,0.6341177104609202,train
58447,UNC1215,ACH-000353,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,1.87227057,0.5466705116038159,train
58448,Obatoclax Mesylate,ACH-000327,CC1=CC(=C(N1)C=C2C(=CC(=C3C=C4C=CC=CC4=N3)N2)OC)C.CS(=O)(=O)O,2.65225642,0.565920433691629,train
58449,AKT inhibitor VIII,ACH-001399,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,2.15429623,0.5536500747496736,train
58450,Tamoxifen,ACH-000450,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,2.75997345,0.5685646478092731,train
58451,Dasatinib,ACH-000105,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,-6.56786043,0.3414619515190992,train
58452,BMS-754807,ACH-000886,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,0.55616258,0.5139004816407744,train
58453,HG-5-113-01,ACH-000945,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=NC=C(C=C4)C(=O)NC,1.50054954,0.5374435068254585,train
58454,Avagacestat,ACH-000048,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,4.76919876,0.6170202850338539,train
58455,Bosutinib,ACH-000252,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,3.55405296,0.5879277325211346,train
58456,EHT-1864,ACH-000395,C1COCCN1CC2=CC(=O)C(=CO2)OCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F.Cl.Cl,3.80717439,0.5940461288368668,train
58457,MPS-1-IN-1,ACH-000883,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,5.16509079,0.6263311105739626,train
58458,KIN001-266,ACH-000024,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,2.40801177,0.5599110772886591,train
58459,Avagacestat,ACH-000911,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,2.26336061,0.5563436890979864,train
58460,Palbociclib,ACH-000979,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C,0.97524063,0.5243617102405048,train
58461,CCT007093,ACH-000894,C1CC(=CC2=CC=CS2)C(=O)C1=CC3=CC=CS3,4.85001304,0.6189281623565823,train
58462,Cyclopamine,ACH-002215,CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1,4.34299753,0.6068999409738504,train
58463,AZD6482,ACH-001443,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1.99501688,0.5497106537736739,train
58464,Thapsigargin,ACH-000852,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,-4.70046434,0.38460525336264006,train
58465,Quizartinib,ACH-000421,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,3.24923721,0.5805237297832178,train
58466,CHIR-99021,ACH-000945,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,3.86713103,0.5954911959837931,train
58467,681640,ACH-000092,C1CCC(CC1)NC(=O)NCC2CCCO2,3.62647733,0.5896812241108116,train
58468,FH535,ACH-000007,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,2.78588805,0.5692002167831444,train
58469,PD0325901,ACH-000699,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,-0.57895579,0.48553014681363493,train
58470,KIN001-266,ACH-000684,CCN1CCC(CC1)N2C=C(N=N2)CNC3=CC4=C(C(=CN=C4C(=C3)Cl)C#N)NC5=CC(=C(C=C5)F)Cl,2.46293944,0.5612641049929502,train
58471,NPK76-II-72-1,ACH-002040,CC1CC(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,2.61210344,0.5649337978562284,train
58472,Olaparib,ACH-000322,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F,3.99189086,0.5984928137277454,train
58473,S-Trityl-L-cysteine,ACH-001716,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N,2.16270711,0.5538579164294217,train
58474,SB52334,ACH-001344,C1=CC=C(C=C1)C2=C(C=CC=N2)C(=O)O,1.29460161,0.5323199128886983,train
58475,5-Fluorouracil,ACH-000751,C1=C(C(=O)NC(=O)N1)F,2.21204218,0.5550766563767957,train
58476,Bryostatin 1,ACH-000258,CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O,-4.48862589,0.3896312297137356,train
58477,XMD8-92,ACH-000547,CCOC1=C(C=CC(=C1)N2CCC(CC2)O)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C,2.83774292,0.5704712979881511,train
58478,Y-39983,ACH-000303,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,5.77365994,0.640461096651408,train
58479,IOX2,ACH-001384,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,0.04393858,0.5010984627327583,train
58480,Temozolomide,ACH-002052,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,5.39269771,0.6316425315151462,train
58481,QL-X-138,ACH-000416,CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CNN=C5)NC(=O)C=C,4.54356765,0.6116745931531768,train
58482,IPA-3,ACH-001334,C1=CC=C2C(=C1)C=CC(=C2SSC3=C(C=CC4=CC=CC=C43)O)O,5.06801508,0.6240563744834398,train
58483,Linsitinib,ACH-000491,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,2.57196368,0.5639469724931687,train
58484,Avagacestat,ACH-000269,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,5.05153079,0.6236695575137041,train
58485,Camptothecin,ACH-000927,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,-0.18095079,0.4954763536814962,train
58486,PF-562271,ACH-000934,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C,2.37226697,0.5590300995784316,train
58487,JW-7-24-1,ACH-002043,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC,1.27961513,0.5319467983391764,train
58488,Midostaurin,ACH-000431,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,0.94924653,0.523713359779534,train
58489,XMD11-85h,ACH-000176,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,4.37881689,0.607754164048588,train
58490,Tretinoin,ACH-000544,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,3.35316278,0.5830523441320868,train
58491,Vismodegib,ACH-000374,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,4.35971245,0.6072986415026573,train
58492,Midostaurin,ACH-000827,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,-0.28653716,0.4928370610788533,train
58493,Saracatinib,ACH-000508,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,3.13154171,0.5776549711942294,train
58494,PHA-665752,ACH-000800,CC1=C(NC(=C1C(=O)N2CCCC2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,3.46888502,0.5858628459582199,train
58495,WH-4-023,ACH-000900,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C,4.02849101,0.5993719943654662,train
58496,XMD11-85h,ACH-000260,CC(C)N1C(=O)CCN(C2=NC(=NC=C21)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C5CCCC5,5.15429469,0.6260784037214767,train
58497,Bryostatin 1,ACH-000667,CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O,-4.54172389,0.38836920235576183,train
58498,Omipalisib,ACH-000242,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F,-1.52895288,0.4618504674307837,train
58499,Dabrafenib,ACH-000200,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,-1.20888583,0.46981460620261367,train
58500,Pelitinib,ACH-001638,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)F)Cl)C#N)NC(=O)C=CCN(C)C,3.29226552,0.5815711731370273,train
58501,YK-4-279,ACH-000978,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O,2.07523559,0.5516954961401517,train
58502,VNLG/124,ACH-000332,CCCC(=O)OCC1=CC=C(C=C1)OC(=O)C=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C,4.98239913,0.622045615157887,train
58503,Phenformin,ACH-000619,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,7.79373317,0.685545033689802,train
58504,Tipifarnib,ACH-000875,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,1.70900378,0.5426214082222383,train
58505,(5Z)-7-Oxozeaenol,ACH-000473,CC1CC=CC(=O)C(C(CC=CC2=C(C(=CC(=C2)OC)O)C(=O)O1)O)O,-0.09339103,0.49766524121955563,train
58506,5-Fluorouracil,ACH-000354,C1=C(C(=O)NC(=O)N1)F,2.18940385,0.5545174958442559,train
58507,Masitinib,ACH-002045,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,4.57199048,0.6123495025036129,train
58508,PAC-1,ACH-000305,C=CCC1=C(C(=CC=C1)C=NNC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O,3.61381927,0.589374918405894,train
58509,ZM447439,ACH-000441,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCCN5CCOCC5,3.59604044,0.588944580898432,train
58510,Midostaurin,ACH-000470,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,2.62638839,0.5652848658786905,train
