record_index,drug_name,model_id,canonical_smiles,ic50_original,ic50_transformed,split
66335,NVP-TAE684,ACH-000380,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,0.03318237,0.500829558488832,train
66336,VX-702,ACH-000106,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,2.38895651,0.5594414818960715,train
66337,CP466722,ACH-000144,COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC,3.47236559,0.5859472916584114,train
66338,Y-39983,ACH-000358,CC(C1=CC=C(C=C1)C(=O)NC2=C3C=CNC3=NC=C2)N.Cl,5.94837842,0.6444743997767719,train
66339,AR-42,ACH-000663,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,0.10256028,0.5025639845254094,train
66340,GSK1904529A,ACH-000058,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,0.4460226,0.5111487168255181,train
66341,SB216763,ACH-000149,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,4.38635184,0.6079337744069185,train
66342,YK-4-279,ACH-000574,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O,3.13631007,0.577771300422974,train
66343,Ispinesib Mesylate,ACH-000670,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C.CS(=O)(=O)O,-1.35288907,0.4662292666037,train
66344,Thapsigargin,ACH-000200,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,-4.36672195,0.39253420361234626,train
66345,XMD8-92,ACH-000007,CCOC1=C(C=CC(=C1)N2CCC(CC2)O)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C,3.77726708,0.5933246957512806,train
66346,AKT inhibitor VIII,ACH-001549,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,2.22925022,0.5555015970453256,train
66347,WZ3105,ACH-000250,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N(C)C)NC4=CC(=CC=C4)NC(=O)C=C,2.75051042,0.5683325056899108,train
66348,Cabozantinib,ACH-000091,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,2.23467151,0.5556354552754256,train
66349,FH535,ACH-000308,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,2.43709235,0.5606275284594209,train
66350,Ponatinib,ACH-000910,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,2.05369022,0.5511625605751018,train
66351,IOX2,ACH-000855,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,0.08584048,0.5021459988225319,train
66352,SGC0946,ACH-000269,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,1.84953366,0.5461069817077004,train
66353,DMOG,ACH-000852,COC(=O)CNC(=O)C(=O)OC,6.67532182,0.660950353421284,train
66354,Avagacestat,ACH-000395,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,3.14880346,0.578076049052144,train
66355,BAY-61-3606,ACH-000501,COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC.Cl.Cl,2.47530529,0.5615685868743211,train
66356,SB-505124,ACH-000136,CC1=NC(=CC=C1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4,3.64413451,0.5901083846792751,train
66357,Tivozanib,ACH-000073,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl,-0.28928241,0.49276844404945774,train
66358,Embelin,ACH-002215,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,4.26578215,0.6050562824468366,train
66359,OSU-03012,ACH-002045,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F,1.57980041,0.539413072711551,train
66360,NU7441,ACH-001606,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,3.75531541,0.5927949144857205,train
66361,PF-4708671,ACH-000360,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,6.28449882,0.652137894610553,train
66362,KU-55933,ACH-000869,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,4.57552456,0.6124333903110313,train
66363,CCT-018159,ACH-001334,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C,2.65912704,0.5660892059106761,train
66364,TPCA-1,ACH-000983,C1=CC(=CC=C1C2=CC(=C(S2)NC(=O)N)C(=O)N)F,2.1126207,0.552619953261262,train
66365,AS605240,ACH-000483,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3,1.13306567,0.528296374928945,train
66366,Saracatinib,ACH-000189,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,3.18599717,0.5789829545969152,train
66367,MPS-1-IN-1,ACH-001542,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC,5.22040783,0.6276248456750394,train
66368,Ispinesib Mesylate,ACH-001016,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C.CS(=O)(=O)O,-3.97776867,0.40184658847186727,train
66369,ZM447439,ACH-000985,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCCN5CCOCC5,4.11467979,0.6014398203848597,train
66370,Lapatinib,ACH-000099,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,3.40132203,0.5842226362672305,train
66371,JQ1,ACH-000940,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.57085925,0.5639198131765881,train
66372,Bosutinib,ACH-001443,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,1.72980665,0.5431376549961732,train
66373,SB216763,ACH-000295,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,3.31872529,0.5822149221168971,train
66374,BX-912,ACH-001496,C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCC4=CN=CN4)Br,1.62268786,0.5404784151561107,train
66375,PHA-665752,ACH-000694,CC1=C(NC(=C1C(=O)N2CCCC2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,3.44195598,0.585209322486894,train
66376,CCT-018159,ACH-000756,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C,2.26820649,0.5564632944514628,train
66377,ZM447439,ACH-000257,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)NC(=O)C4=CC=CC=C4)OCCCN5CCOCC5,2.1780869,0.5542379184505742,train
66378,Pictilisib,ACH-000554,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,0.64193801,0.5160429414233142,train
66379,GSK650394,ACH-000914,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,3.94472413,0.5973588764633789,train
66380,WHI-P97,ACH-000139,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC,3.35536821,0.5831059576621941,train
66381,SB52334,ACH-000846,C1=CC=C(C=C1)C2=C(C=CC=N2)C(=O)O,4.76826843,0.6169983005149045,train
66382,DMOG,ACH-000561,COC(=O)CNC(=O)C(=O)OC,5.75408322,0.6400101783400667,train
66383,KIN001-244,ACH-000811,C1=CC=C(C=C1)C(COC2=CC3=C(C=C2)NC(=O)N3)NC(=O)C4=CC=CN(C4=O)CC5=CC(=C(C=C5)F)F,2.99968575,0.5744348346912435,train
66384,Linsitinib,ACH-000408,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,2.51655337,0.5625838937167708,train
66385,CP466722,ACH-000883,COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC,5.01230991,0.6227485750175711,train
66386,Dacinostat,ACH-001333,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,-3.30044842,0.41822971244880747,train
66387,AZD7762,ACH-000562,C1CC(CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N,-0.64252633,0.48394236573250077,train
66388,Etoposide,ACH-000457,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,2.33700568,0.5581606742425202,train
66389,PF-4708671,ACH-000433,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,3.72603494,0.5920879242546748,train
66390,Zibotentan,ACH-000151,CC1=CN=C(C(=N1)OC)NS(=O)(=O)C2=C(N=CC=C2)C3=CC=C(C=C3)C4=NN=CO4,4.98745671,0.622164513983997,train
66391,GW843682X,ACH-001605,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC,-3.66063104,0.4094926558577133,train
66392,IOX2,ACH-000817,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,-0.5129768,0.48717839149728,train
66393,Pictilisib,ACH-000091,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,1.6579102,0.5413530768596524,train
66394,WIKI4,ACH-000605,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,0.89349335,0.522322485127461,train
66395,Doramapimod,ACH-000361,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,4.68646861,0.6150634365744112,train
66396,Bryostatin 1,ACH-000864,CCCC=CC=CC(=O)OC1C(=CC(=O)OC)CC2CC(OC(=O)CC(CC3CC(C(C(O3)(CC4CC(=CC(=O)OC)CC(O4)C=CC(C1(O2)O)(C)C)O)(C)C)OC(=O)C)O)C(C)O,-2.60138162,0.4353297452204655,train
66397,Navitoclax,ACH-000193,CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)NC(CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C,-2.72633228,0.43226075596230623,train
66398,Rapamycin,ACH-000932,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,-1.73084338,0.4568366197895552,train
66399,Pictilisib,ACH-000129,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,-1.24885767,0.46881907371183434,train
66400,Pevonedistat,ACH-001373,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,3.09855289,0.5768499384255142,train
66401,SB52334,ACH-000589,C1=CC=C(C=C1)C2=C(C=CC=N2)C(=O)O,4.329939,0.6065883570346999,train
66402,NU7441,ACH-000439,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56,2.73064215,0.5678450100690635,train
66403,Shikonin,ACH-000137,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,-1.97755721,0.450721560835023,train
66404,Serdemetan,ACH-001360,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,3.36656749,0.5833781794023845,train
66405,Bosutinib,ACH-000103,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,4.34926136,0.6070493686605113,train
66406,BMS-754807,ACH-000442,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,2.21617204,0.555178647788003,train
66407,RO-3306,ACH-000078,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,4.47303411,0.6099979048022824,train
66408,SL0101,ACH-000573,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)OC(=O)C)OC(=O)C,5.60979392,0.6366791223935995,train
66409,Motesanib,ACH-000886,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,2.93066731,0.5727467531358975,train
66410,AKT inhibitor VIII,ACH-001820,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8,2.97959313,0.5739435782904134,train
66411,VX-702,ACH-000099,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,3.68022037,0.5909809465170672,train
66412,VNLG/124,ACH-000303,CCCC(=O)OCC1=CC=C(C=C1)OC(=O)C=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C,3.91948761,0.5967517356796458,train
66413,SNX-2112,ACH-000943,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)O)C(F)(F)F)C,-3.36645161,0.41662463704147845,train
66414,GSK319347A,ACH-000394,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4=CC=CC=C4S(=O)(=O)C)OC,4.30011412,0.6058763935086934,train
66415,Docetaxel,ACH-000478,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-6.28417913,0.34786935772219635,train
66416,Tipifarnib,ACH-000983,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,1.5773533,0.5393522745071611,train
66417,CCT-018159,ACH-000019,CCC1=CC(=C(C=C1O)O)C2=NNC(=C2C3=CC4=C(C=C3)OCCO4)C,2.12898106,0.5530243973994174,train
66418,SB216763,ACH-000918,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl,4.01863501,0.5991353037991478,train
66419,Dactolisib,ACH-000823,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,-2.66921801,0.4336629439064493,train
66420,Tubastatin A,ACH-000574,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=C(C=C4)C(=O)NO,6.18965437,0.649983216819374,train
66421,JNK Inhibitor VIII,ACH-000176,CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N,4.15136813,0.602318948279163,train
66422,CP466722,ACH-001385,COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC,2.74370985,0.5681656591044393,train
66423,Tipifarnib,ACH-000113,CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,0.34467908,0.5086161239942765,train
66424,UNC0638,ACH-001332,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,4.35055815,0.607080301915819,train
66425,VNLG/124,ACH-000878,CCCC(=O)OCC1=CC=C(C=C1)OC(=O)C=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C,4.66976042,0.6146677768167345,train
66426,AICA Ribonucleotide,ACH-001332,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,6.89117336,0.665770544994229,train
66427,WIKI4,ACH-000916,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,1.16553597,0.5291054575325631,train
66428,AZD6482,ACH-000558,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,1.95201062,0.5486458987721213,train
66429,GSK1070916,ACH-000146,CCN1C=C(C(=N1)C2=CC=C(C=C2)NC(=O)N(C)C)C3=C4C=C(NC4=NC=C3)C5=CC=CC(=C5)CN(C)C,0.77811595,0.5194430896571094,train
66430,AICA Ribonucleotide,ACH-000355,C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N,5.70846676,0.6389585182551955,train
66431,Pazopanib,ACH-000935,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,4.65350218,0.614282626568626,train
66432,Alectinib,ACH-000855,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C,4.13621887,0.6019560206062932,train
66433,XMD14-99,ACH-000752,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC(=C(S3)C(=O)C4=C(C=CC=C4Cl)Cl)N)OC,4.22355575,0.604046780644928,train
66434,SB52334,ACH-000986,C1=CC=C(C=C1)C2=C(C=CC=N2)C(=O)O,4.9763379,0.6219031021521017,train
66435,Selisistat,ACH-001630,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,5.5497955,0.6352901111407361,train
66436,OSI-930,ACH-000146,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F,2.80245187,0.5696063337735568,train
66437,Paclitaxel,ACH-000113,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,-4.84709271,0.3811407177973743,train
66438,Phenformin,ACH-000902,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,6.7375069,0.6623424920329972,train
66439,Luminespib,ACH-002040,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-4.97358839,0.37816155189194667,train
66440,Thapsigargin,ACH-000767,CCCCCCCC(=O)OC1C2C(=C(C1OC(=O)C(=CC)C)C)C3C(C(CC2(C)OC(=O)C)OC(=O)CCC)(C(C(=O)O3)(C)O)O,-3.25975483,0.41922017112942717,train
66441,BMS-754807,ACH-000985,CC1(CCCN1C2=NN3C=CC=C3C(=N2)NC4=NNC(=C4)C5CC5)C(=O)NC6=CN=C(C=C6)F,-1.55639637,0.46116844610289415,train
66442,STF-62247,ACH-000945,CC1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=NC=C3,5.02708006,0.6230955113053142,train
66443,AS605240,ACH-001496,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3,4.61504894,0.6133711180521265,train
66444,VNLG/124,ACH-000551,CCCC(=O)OCC1=CC=C(C=C1)OC(=O)C=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C,3.70117019,0.5914872540460655,train
66445,SGC0946,ACH-001542,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=C(C4=C(N=CN=C43)N)Br)O)O,1.63356035,0.5407484340361863,train
66446,Rapamycin,ACH-000136,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,-0.4389216,0.48902872131066205,train
66447,Crizotinib,ACH-000559,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,3.76818725,0.5931055895267602,train
66448,GSK1904529A,ACH-000294,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,1.47147132,0.5367205499335665,train
66449,AR-42,ACH-000535,CC(C)C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO,-0.2073513,0.49481640322072845,train
66450,MG-132,ACH-000263,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1,1.59756459,0.5398543867268071,train
66451,Erlotinib,ACH-000983,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,2.26579326,0.5564037322528937,train
66452,RO-3306,ACH-000934,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,3.68135899,0.591008469235502,train
66453,Refametinib,ACH-000814,COC1=CC(=C(C(=C1NS(=O)(=O)C2(CC2)CC(CO)O)NC3=C(C=C(C=C3)I)F)F)F,-0.54757381,0.4863140742024511,train
66454,FH535,ACH-000221,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,0.36030278,0.5090065951719039,train
66455,PIK-93,ACH-001332,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,3.03769675,0.5753637855765987,train
66456,AS605240,ACH-000656,C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3,0.16390945,0.5040976445099286,train
66457,AZ628,ACH-000327,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,2.25554767,0.5561508374230374,train
66458,JNK-9L,ACH-000303,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F,0.34763402,0.5086899753689493,train
66459,GSK429286A,ACH-000318,CC1=C(C(CC(=O)N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NC3=C(C=C4C(=C3)C=NN4)F,5.06509109,0.6239877722614005,train
66460,BIX02189,ACH-000270,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O,4.10620917,0.6012367537477914,train
66461,JNK-9L,ACH-000248,C1COCCN1C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6)F,-0.71806088,0.48205618736655537,train
66462,NSC-87877,ACH-000073,C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O,4.88433815,0.619737409840107,train
66463,PD173074,ACH-000951,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,3.63301674,0.5898394406107321,train
66464,Amuvatinib,ACH-000207,C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6,3.61675408,0.5894459425025853,train
66465,FH535,ACH-000464,CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,2.3274764,0.5579256526699868,train
66466,GSK1904529A,ACH-000963,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,1.84773805,0.5460624728097575,train
66467,PFI-1,ACH-000855,CN1CC2=C(C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3OC)NC1=O,3.96579132,0.5978654830525855,train
66468,Tamoxifen,ACH-001591,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,3.68884485,0.5911894032058528,train
66469,WZ-1-84,ACH-000622,CCC(=O)N(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCN(C4)C(=O)C=C)NC=N3,3.6133681,0.5893639995008705,train
66470,Luminespib,ACH-000090,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-1.76256336,0.4560496383760653,train
66471,YM201636,ACH-001497,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)NC(=O)C6=CN=C(C=C6)N,2.65652351,0.5660252537260859,train
66472,AZ628,ACH-001605,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,2.38764232,0.5594090912344989,train
66473,IOX2,ACH-001606,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,-0.7953548,0.4801266053089546,train
66474,MG-132,ACH-002215,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1,-0.16330969,0.4959173484867131,train
66475,SN-38,ACH-000191,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-5.39597336,0.36828125714343973,train
